date,open,high,low,close,volume,amount
2013-01-23,2308.52,2325.12,2296.49,2320.91,118179722,96956219392.0
2013-01-24,2320.26,2362.94,2287.3,2302.6,161031675,135604342784.0
2013-01-25,2300.0,2308.38,2288.26,2291.3,92605742,80267386880.0
2013-01-28,2295.35,2346.92,2295.35,2346.5,128383759,116916371456.0
2013-01-29,2347.22,2363.8,2337.35,2358.98,141853934,124916965376.0
2013-01-30,2360.75,2383.76,2347.89,2382.48,149878907,124856037376.0
2013-01-31,2383.43,2391.82,2371.23,2385.42,139707891,116205035520.0
2013-02-01,2377.41,2421.15,2369.57,2419.02,140818171,125554958336.0
2013-02-04,2425.92,2440.38,2417.58,2428.15,167551401,152533692416.0
2013-02-05,2411.0,2437.42,2403.3,2433.13,150754506,127096115200.0
2013-02-06,2432.68,2441.73,2427.7,2434.48,116579965,104583536640.0
2013-02-07,2430.69,2433.89,2394.22,2418.53,120008635,109335068672.0
2013-02-08,2416.62,2443.03,2414.4,2432.4,109070385,98965225472.0
2013-02-18,2441.91,2444.8,2415.43,2421.56,116174994,103657025536.0
2013-02-19,2420.26,2427.07,2373.53,2382.91,123473334,106330943488.0
2013-02-20,2383.49,2397.94,2370.61,2397.18,110280576,97222299648.0
2013-02-21,2378.82,2378.82,2309.17,2325.95,144059479,126627831808.0
2013-02-22,2322.94,2330.88,2308.76,2314.16,96981829,87579820032.0
2013-02-25,2320.62,2338.78,2315.01,2325.82,88367373,77642342400.0
2013-02-26,2313.74,2340.71,2289.89,2293.34,117638666,105917190144.0
2013-02-27,2297.77,2324.63,2292.03,2313.22,97824886,88262926336.0
2013-02-28,2322.32,2366.16,2308.92,2365.59,126950495,115918270464.0
2013-03-01,2364.54,2369.65,2330.86,2359.51,120312750,111531114496.0
2013-03-04,2332.08,2333.54,2259.25,2273.4,161750024,143046508544.0
2013-03-05,2274.81,2328.14,2270.1,2326.31,131136596,116721197056.0
2013-03-06,2333.61,2351.44,2321.6,2347.18,141333691,125364797440.0
2013-03-07,2340.44,2352.02,2304.27,2324.29,139756347,126085894144.0
2013-03-08,2326.42,2333.67,2314.59,2318.61,98794148,88438607872.0
2013-03-11,2314.68,2320.96,2296.58,2310.59,84111903,73919946752.0
2013-03-12,2309.16,2333.29,2264.83,2286.6,117664456,100637093888.0
2013-03-13,2282.17,2286.33,2253.25,2263.97,90972787,77688954880.0
2013-03-14,2255.77,2276.22,2253.31,2270.28,80294085,69218594816.0
2013-03-15,2269.31,2312.08,2250.0,2278.4,116477814,101542948864.0
2013-03-18,2267.29,2276.05,2239.21,2240.02,93122772,81486176256.0
2013-03-19,2244.26,2261.31,2232.02,2257.43,87582106,75497910272.0
2013-03-20,2257.74,2317.86,2257.42,2317.37,131241283,113974255616.0
2013-03-21,2318.21,2330.81,2311.6,2324.24,119200911,104723783680.0
2013-03-22,2321.4,2332.0,2314.97,2328.28,101167299,85951320064.0
2013-03-25,2334.74,2344.89,2319.91,2326.72,97031526,85418622976.0
2013-03-26,2318.58,2319.99,2281.12,2297.67,104449016,91804663808.0
2013-03-27,2299.38,2323.48,2289.0,2301.26,96331195,85704765440.0
2013-03-28,2273.55,2273.55,2232.91,2236.3,127658698,107593506816.0
2013-03-29,2238.49,2246.87,2228.81,2236.62,85565473,73358184448.0
2013-04-01,2229.46,2243.95,2227.31,2234.4,77411773,66997533952.0
2013-04-02,2234.9,2253.42,2220.44,2227.74,89714322,77596504064.0
2013-04-03,2232.69,2241.34,2217.25,2225.29,81795267,68801355776.0
2013-04-08,2196.24,2212.59,2180.67,2211.59,86257469,73666170880.0
2013-04-09,2215.47,2234.73,2215.47,2225.77,82896543,73135034368.0
2013-04-10,2224.93,2233.04,2212.56,2226.13,80619620,71090221056.0
2013-04-11,2236.98,2242.48,2217.26,2219.55,73632704,62082919424.0
2013-04-12,2218.09,2226.26,2204.44,2206.78,66846341,56121712384.0
2013-04-15,2199.91,2204.99,2177.39,2181.94,71632323,58073361664.0
2013-04-16,2169.63,2196.43,2165.78,2194.85,79992177,66916240128.0
2013-04-17,2195.03,2197.51,2178.47,2193.8,68314181,59937985536.0
2013-04-18,2181.82,2206.03,2175.44,2197.6,71616927,61782547200.0
2013-04-19,2201.12,2250.11,2200.58,2244.64,109660557,95278432256.0
2013-04-22,2236.4,2245.12,2232.26,2242.17,95233731,82244997120.0
2013-04-23,2242.62,2242.62,2182.81,2184.54,96541315,82185900032.0
2013-04-24,2187.35,2226.12,2184.11,2218.32,91600261,78859247616.0
2013-04-25,2213.19,2224.63,2191.85,2199.31,96704187,84398485504.0
2013-04-26,2203.89,2210.58,2173.86,2177.91,76673971,65151748352.0
2013-05-02,2170.78,2179.65,2161.14,2174.12,68337935,59784627968.0
2013-05-03,2179.05,2222.81,2179.05,2205.5,88583465,78263418880.0
2013-05-06,2212.5,2236.07,2212.5,2231.17,92268145,81614819328.0
2013-05-07,2227.86,2240.26,2219.44,2235.57,86452355,79040925696.0
2013-05-08,2242.39,2255.21,2235.42,2246.3,90371932,81308844032.0
2013-05-09,2246.96,2247.86,2221.38,2232.97,98531638,91048390656.0
2013-05-10,2228.82,2247.67,2225.81,2246.83,90335475,81203396608.0
2013-05-13,2247.68,2250.85,2231.36,2241.92,86211223,79191482368.0
2013-05-14,2238.9,2239.93,2205.87,2217.01,83244974,75658190848.0
2013-05-15,2217.09,2225.19,2213.58,2224.8,71722893,66558048256.0
2013-05-16,2221.34,2252.87,2210.77,2251.81,110284375,102124462080.0
2013-05-17,2249.81,2288.09,2248.41,2282.87,126126006,111148552192.0
2013-05-20,2286.33,2309.39,2281.9,2299.99,139150513,128843198464.0
2013-05-21,2297.11,2305.3,2290.12,2305.11,124173176,112997634048.0
2013-05-22,2303.75,2314.18,2292.43,2302.4,128360026,115149320192.0
2013-05-23,2293.81,2304.95,2274.1,2275.67,124019845,110980030464.0
2013-05-24,2281.45,2292.59,2270.25,2288.53,101441213,91939475456.0
2013-05-27,2286.66,2301.7,2283.94,2293.08,107325061,99882348544.0
2013-05-28,2293.4,2322.1,2281.47,2321.32,132632996,120231051264.0
2013-05-29,2323.54,2334.33,2321.17,2324.02,125250729,114228264960.0
2013-05-30,2316.25,2325.72,2310.49,2317.75,111913032,103500062720.0
2013-05-31,2320.74,2325.53,2299.37,2300.59,108162555,100597837824.0
2013-06-03,2300.21,2313.43,2294.11,2299.25,96882813,91601682432.0
2013-06-04,2297.1,2297.1,2264.76,2272.42,101895818,92273745920.0
2013-06-05,2270.71,2276.86,2260.87,2270.93,76483302,71058591744.0
2013-06-06,2264.43,2266.69,2240.07,2242.11,81538693,75121233920.0
2013-06-07,2242.26,2250.63,2205.07,2210.9,89978076,81001361408.0
2013-06-13,2190.1,2190.1,2126.22,2148.35,94371095,79663325184.0
2013-06-14,2150.06,2163.85,2142.78,2162.04,77857472,68680338176.0
2013-06-17,2165.99,2169.36,2147.03,2156.22,75757791,68383299328.0
2013-06-18,2158.55,2161.68,2138.35,2159.29,69632271,63473044736.0
2013-06-19,2150.82,2150.82,2115.79,2143.45,75425016,67003560192.0
2013-06-20,2132.81,2132.81,2082.82,2084.02,77787930,68064330240.0
2013-06-21,2058.98,2085.86,2042.88,2073.09,79673224,67440066304.0
2013-06-24,2068.86,2068.86,1958.4,1963.23,109198216,87920500736.0
2013-06-25,1948.31,1963.57,1849.65,1959.51,138158515,104703344640.0
2013-06-26,1954.47,1959.16,1922.82,1951.49,101192527,80816107520.0
2013-06-27,1955.13,1980.54,1942.37,1950.01,105813317,84219084800.0
2013-06-28,1935.52,1987.98,1925.65,1979.21,100737969,77513875456.0
2013-07-01,1965.99,1995.92,1957.57,1995.24,78051392,62691899904.0
2013-07-02,1992.89,2007.62,1978.43,2006.56,86415419,73917616128.0
2013-07-03,1996.51,1996.54,1965.52,1994.27,93466470,76630355968.0
2013-07-04,1982.87,2022.14,1974.1,2006.1,100394184,82628902912.0
2013-07-05,2006.19,2021.54,2002.37,2007.2,91345221,75126210560.0
2013-07-08,1983.21,1983.21,1953.12,1958.27,84136492,67087745536.0
2013-07-09,1953.6,1969.15,1946.37,1965.45,64538732,52215031552.0
2013-07-10,1962.84,2009.36,1960.28,2008.13,89797980,72778018816.0
2013-07-11,2011.02,2092.87,2010.4,2072.99,159970772,131003383808.0
2013-07-12,2068.04,2074.86,2036.05,2039.49,121174175,102907445248.0
2013-07-15,2046.12,2076.67,2037.25,2059.39,101470356,88023339008.0
2013-07-16,2054.6,2066.36,2038.54,2065.72,96737400,82870902784.0
2013-07-17,2061.19,2075.81,2043.23,2044.92,103251320,87993978880.0
2013-07-18,2038.4,2043.37,2016.9,2023.4,92132050,76618530816.0
2013-07-19,2025.32,2035.22,1990.25,1992.65,104577572,87481520128.0
2013-07-22,1977.73,2005.47,1970.64,2004.76,82922191,69649506304.0
2013-07-23,2008.95,2051.53,2005.09,2043.88,109517361,92711260160.0
2013-07-24,2035.69,2042.77,2010.42,2033.33,106655780,93700583424.0
2013-07-25,2037.34,2045.36,2016.43,2021.17,98545367,86249517056.0
2013-07-26,2013.19,2021.57,2000.8,2010.85,73800430,65538619648.0
2013-07-29,1997.84,1997.84,1969.85,1976.31,78683274,65866980352.0
2013-07-30,1981.45,2006.23,1965.36,1990.06,77219784,66157865216.0
2013-07-31,2000.79,2015.47,1987.88,1993.8,70160602,59394334208.0
2013-08-01,2000.82,2029.93,1997.06,2029.07,91256686,77395279872.0
2013-08-02,2039.51,2047.08,2025.65,2029.42,93592768,78906253312.0
2013-08-05,2031.72,2050.91,2025.23,2050.48,85517967,73277095936.0
2013-08-06,2043.65,2066.74,2034.96,2061.06,105580974,88690561024.0
2013-08-07,2056.37,2069.56,2043.75,2046.78,107712594,91260309504.0
2013-08-08,2044.44,2058.56,2037.25,2044.9,84133289,71954923520.0
2013-08-09,2052.24,2061.71,2030.13,2052.24,95316424,83036020736.0
2013-08-12,2058.42,2102.35,2055.72,2101.28,135128975,116489711616.0
2013-08-13,2101.32,2106.4,2093.8,2106.16,117708874,96430370816.0
2013-08-14,2109.23,2122.97,2093.04,2100.14,114437801,95791169536.0
2013-08-15,2099.28,2108.41,2079.97,2081.88,99396657,84735664128.0
2013-08-16,2075.98,2198.85,2061.65,2068.45,153063327,123125129216.0
2013-08-19,2055.13,2091.13,2052.7,2085.6,97446784,81501384704.0
2013-08-20,2081.97,2098.98,2066.07,2072.59,107381773,89117929472.0
2013-08-21,2076.27,2076.32,2056.91,2072.96,87445990,72860721152.0
2013-08-22,2069.31,2083.33,2062.37,2067.12,90928307,76018376704.0
2013-08-23,2075.93,2079.85,2029.36,2057.46,112426350,94571634688.0
2013-08-26,2061.42,2097.34,2056.13,2096.47,119932652,99157897216.0
2013-08-27,2095.44,2105.38,2090.43,2103.57,126341967,104591622144.0
2013-08-28,2092.31,2113.82,2080.86,2101.3,161392026,132239101952.0
2013-08-29,2108.44,2110.89,2088.24,2097.23,133268219,105259323392.0
2013-08-30,2097.22,2114.39,2089.09,2098.38,170075648,132055678976.0
2013-09-02,2104.09,2108.68,2078.46,2098.45,149158523,121084661760.0
2013-09-03,2100.45,2123.85,2095.46,2123.11,138893176,112421232640.0
2013-09-04,2121.68,2133.0,2115.75,2127.62,142000387,116457422848.0
2013-09-05,2125.25,2127.85,2115.24,2122.43,126544105,105776492544.0
2013-09-06,2119.33,2143.24,2119.02,2139.99,143260659,119152340992.0
2013-09-09,2151.35,2218.53,2151.35,2212.52,219427087,178881744896.0
2013-09-10,2214.81,2238.55,2202.82,2237.98,237206648,191083880448.0
2013-09-11,2244.96,2258.07,2233.0,2241.27,244349455,195427639296.0
2013-09-12,2236.17,2270.27,2226.29,2255.6,209715110,167300579328.0
2013-09-13,2251.46,2259.42,2228.48,2236.22,171984228,140600127488.0
2013-09-16,2244.46,2248.47,2226.17,2231.4,154884019,133580632064.0
2013-09-17,2230.39,2230.93,2184.92,2185.56,154542556,132460429312.0
2013-09-18,2185.94,2195.9,2172.04,2191.85,115111887,101333090304.0
2013-09-23,2199.36,2223.07,2198.34,2221.04,133174858,121468260352.0
2013-09-24,2219.47,2219.54,2187.24,2207.53,160415055,143330959360.0
2013-09-25,2206.23,2217.97,2193.72,2198.51,160212762,143779983360.0
2013-09-26,2192.23,2192.23,2154.72,2155.81,140415347,125680365568.0
2013-09-27,2150.96,2165.78,2149.59,2160.03,105401787,97811677184.0
2013-09-30,2167.73,2176.3,2165.16,2174.67,92810081,88982757376.0
2013-10-08,2171.9,2200.02,2161.49,2198.2,126710203,114992017408.0
2013-10-09,2191.39,2212.35,2185.18,2211.77,130871736,117966139392.0
2013-10-10,2214.41,2214.59,2186.48,2190.93,149775895,136575143936.0
2013-10-11,2201.41,2228.87,2200.53,2228.15,156892175,142271934464.0
2013-10-14,2232.22,2242.98,2226.4,2237.77,165983386,151626936320.0
2013-10-15,2237.93,2240.25,2221.14,2233.41,153722824,138541637632.0
2013-10-16,2228.11,2228.11,2183.4,2193.07,154638638,138165497856.0
2013-10-17,2201.71,2211.03,2183.25,2188.54,126767944,113138851840.0
2013-10-18,2188.71,2203.29,2184.36,2193.78,103724631,90814173184.0
2013-10-21,2198.11,2230.28,2190.39,2229.24,136694408,123936337920.0
2013-10-22,2227.34,2227.34,2204.24,2210.65,149132831,134994866176.0
2013-10-23,2213.27,2226.85,2177.73,2183.11,146347090,125789855744.0
2013-10-24,2178.82,2183.41,2159.87,2164.32,103008952,90001866752.0
2013-10-25,2163.69,2170.61,2122.68,2132.96,113924521,99671699456.0
2013-10-28,2135.88,2140.96,2123.07,2133.87,88401324,77889327104.0
2013-10-29,2135.23,2163.66,2093.2,2128.86,143092810,117347749888.0
2013-10-30,2126.69,2161.94,2121.84,2160.46,119643361,95233753088.0
2013-10-31,2155.51,2155.51,2137.47,2141.61,108063020,88638836736.0
2013-11-01,2139.88,2157.31,2132.63,2149.56,89118477,76271865856.0
2013-11-04,2156.09,2160.58,2143.21,2149.63,76147940,66305997056.0
2013-11-05,2139.84,2158.15,2124.84,2157.24,91900032,77963321344.0
2013-11-06,2149.39,2166.17,2138.78,2139.61,100487345,86547132416.0
2013-11-07,2136.63,2141.6,2119.19,2129.4,81842611,70177472512.0
2013-11-08,2120.92,2128.58,2103.51,2106.13,83096860,70325215232.0
2013-11-11,2103.3,2117.28,2093.63,2109.47,69678300,59934058752.0
2013-11-12,2110.72,2127.94,2108.4,2126.77,79446730,67951266304.0
2013-11-13,2117.89,2117.91,2086.01,2087.94,88257093,73376067584.0
2013-11-14,2087.12,2102.38,2078.99,2100.51,83799373,72089882624.0
2013-11-15,2100.9,2153.21,2100.79,2135.83,125894520,113364459520.0
2013-11-18,2147.37,2198.32,2143.77,2197.22,157502715,143246233600.0
2013-11-19,2198.32,2203.3,2186.11,2193.12,125082307,115941879808.0
2013-11-20,2201.47,2207.1,2186.64,2206.61,118961861,104820412416.0
2013-11-21,2197.01,2206.53,2177.74,2205.77,137245517,120005001216.0
2013-11-22,2206.47,2211.07,2188.77,2196.38,113866458,102450200576.0
2013-11-25,2186.06,2209.15,2181.42,2186.11,108282655,96747311104.0
2013-11-26,2184.33,2192.58,2176.18,2183.07,100460831,84536639488.0
2013-11-27,2181.73,2207.62,2176.85,2201.07,115384412,102163492864.0
2013-11-28,2204.38,2234.39,2202.62,2219.37,134456778,119645442048.0
2013-11-29,2221.62,2224.94,2212.26,2220.5,106959053,97834024960.0
2013-12-02,2203.12,2231.92,2172.63,2207.37,174281989,151936159744.0
2013-12-03,2196.82,2227.93,2193.25,2222.67,113506409,100776656896.0
2013-12-04,2219.97,2260.87,2215.92,2251.76,157292943,135497945088.0
2013-12-05,2252.72,2255.26,2239.14,2247.06,122048415,105837301760.0
2013-12-06,2242.56,2248.15,2228.63,2237.11,103700928,92254760960.0
2013-12-09,2241.79,2249.17,2231.73,2238.2,93273638,84432482304.0
2013-12-10,2239.86,2250.5,2231.68,2237.49,109043133,95556296704.0
2013-12-11,2228.63,2228.63,2193.16,2204.17,109473149,94389297152.0
2013-12-12,2199.32,2214.55,2194.9,2202.8,86108672,76003328000.0
2013-12-13,2188.26,2204.64,2183.84,2196.07,85101012,72637501440.0
2013-12-16,2197.23,2201.7,2159.99,2160.86,101387594,86422958080.0
2013-12-17,2161.54,2165.54,2146.31,2151.08,78578936,66921600512.0
2013-12-18,2150.41,2156.59,2142.62,2148.28,64173583,55420595200.0
2013-12-19,2153.67,2159.14,2126.25,2127.79,73123479,61496944128.0
2013-12-20,2128.37,2131.74,2082.85,2084.79,86775212,72198201344.0
2013-12-23,2089.54,2099.52,2068.54,2089.71,68146637,58435623936.0
2013-12-24,2094.07,2111.8,2079.81,2092.91,70251466,61697067264.0
2013-12-25,2095.02,2107.23,2088.3,2106.35,65139095,58136846592.0
2013-12-26,2102.66,2102.66,2070.55,2073.1,78541409,66767122176.0
2013-12-27,2074.59,2110.36,2069.59,2101.25,76756826,66394444800.0
2013-12-30,2108.88,2112.01,2095.06,2097.53,74085056,63038943232.0
2013-12-31,2090.68,2120.27,2087.42,2115.98,80474376,71456280576.0
2014-01-02,2112.13,2113.11,2101.02,2109.39,68485486,61921354752.0
2014-01-03,2101.54,2102.17,2075.9,2083.14,84497242,72372228096.0
2014-01-06,2078.68,2078.68,2034.01,2045.71,89587607,72895393792.0
2014-01-07,2034.22,2052.28,2029.25,2047.32,63402939,54638641664.0
2014-01-08,2047.26,2062.95,2037.11,2044.34,71647365,62941429760.0
2014-01-09,2041.77,2057.2,2026.45,2027.62,75941883,67605664000.0
2014-01-10,2023.54,2029.3,2008.01,2013.3,75616120,61044553216.0
2014-01-13,2014.98,2027.18,2000.4,2009.56,66544776,55616750592.0
2014-01-14,2007.16,2027.43,2001.14,2026.84,70366615,56687625216.0
2014-01-15,2024.23,2027.41,2010.2,2023.35,67436221,57740358144.0
2014-01-16,2022.54,2034.71,2014.41,2023.7,72755720,62829760768.0
2014-01-17,2017.52,2017.87,2001.33,2004.95,67305720,57039564032.0
2014-01-20,2001.89,2005.94,1984.82,1991.25,56271247,48298780928.0
2014-01-21,1992.02,2014.15,1992.02,2008.31,59844913,52017917440.0
2014-01-22,2009.97,2052.34,2008.93,2051.75,98892856,84126658560.0
2014-01-23,2048.33,2052.53,2039.05,2042.18,84210586,76083326976.0
2014-01-24,2037.67,2060.99,2034.45,2054.39,92947922,82346176512.0
2014-01-27,2044.27,2044.85,2029.63,2033.3,88815427,81914220544.0
2014-01-28,2036.4,2047.13,2026.99,2038.51,72529042,65751604480.0
2014-01-29,2042.18,2051.58,2039.77,2049.91,73865462,67694123520.0
2014-01-30,2045.93,2045.93,2031.47,2033.08,62615183,58264498432.0
2014-02-07,2022.32,2044.73,2014.7,2044.5,73598756,67829921792.0
2014-02-10,2049.98,2087.98,2049.98,2086.07,124331832,112722919424.0
2014-02-11,2086.18,2111.06,2082.52,2103.67,142211323,125266776064.0
2014-02-12,2103.83,2110.9,2096.51,2109.96,126333187,110804070400.0
2014-02-13,2106.93,2122.83,2096.97,2098.4,146532634,124377063424.0
2014-02-14,2097.32,2116.19,2095.09,2115.85,111517949,97399672832.0
2014-02-17,2124.88,2136.45,2117.69,2135.42,140244444,126213750784.0
2014-02-18,2134.14,2134.14,2113.13,2119.07,142869309,129786966016.0
2014-02-19,2116.92,2152.96,2111.17,2142.55,151261245,127818452992.0
2014-02-20,2152.89,2177.98,2136.48,2138.78,157052275,130938437632.0
2014-02-21,2131.59,2132.7,2098.33,2113.69,117662651,99514290176.0
2014-02-24,2099.72,2099.72,2058.79,2076.69,123555308,107202449408.0
2014-02-25,2077.28,2087.62,2026.54,2034.22,140132977,127823835136.0
2014-02-26,2026.61,2041.63,2014.38,2041.25,110112686,96117706752.0
2014-02-27,2045.1,2068.31,2036.39,2047.35,132163853,112875753472.0
2014-02-28,2040.62,2058.49,2020.94,2056.3,111637906,95684071424.0
2014-03-03,2052.07,2078.33,2047.07,2075.24,127460892,104980598784.0
2014-03-04,2068.11,2074.02,2050.12,2071.47,115925791,101116309504.0
2014-03-05,2073.29,2074.81,2050.18,2053.08,107733082,91623333888.0
2014-03-06,2050.03,2065.79,2030.95,2059.58,109290132,92561444864.0
2014-03-07,2058.38,2079.49,2050.47,2057.91,103709540,89332133888.0
2014-03-10,2042.35,2042.63,1995.55,1999.06,115696666,95032991744.0
2014-03-11,1994.42,2008.07,1985.6,2001.16,92705265,76870328320.0
2014-03-12,1996.24,2011.06,1974.38,1997.69,101361720,79293071360.0
2014-03-13,2000.69,2029.12,1996.53,2019.11,100978117,77979058176.0
2014-03-14,2008.82,2017.91,1990.98,2004.34,87775112,69925888000.0
2014-03-17,2009.88,2024.37,1999.25,2023.67,86250373,72017780736.0
2014-03-18,2026.22,2034.92,2020.41,2025.2,96777193,83580456960.0
2014-03-19,2019.98,2022.18,2002.44,2021.73,95180797,79473242112.0
2014-03-20,2017.22,2030.85,1993.0,1993.48,110333048,88630976512.0
2014-03-21,1987.68,2052.47,1986.07,2047.62,144477655,109438066688.0
2014-03-24,2050.83,2074.06,2043.33,2066.28,147700086,110244495360.0
2014-03-25,2063.32,2079.55,2057.49,2067.31,131822231,100173660160.0
2014-03-26,2070.57,2074.57,2057.65,2063.67,102611116,80463446016.0
2014-03-27,2060.81,2073.98,2042.71,2046.59,119149373,94996459520.0
2014-03-28,2046.85,2060.13,2035.24,2041.71,121681964,94221959168.0
2014-03-31,2043.05,2048.13,2024.19,2033.31,94356536,71573688320.0
2014-04-01,2031.01,2050.68,2028.1,2047.46,83286577,64512636928.0
2014-04-02,2049.42,2060.78,2046.74,2058.99,102658527,77940637696.0
2014-04-03,2063.5,2066.01,2037.45,2043.7,108618422,79480901632.0
2014-04-04,2037.55,2060.1,2035.22,2058.83,83189056,66368648192.0
2014-04-08,2054.53,2102.45,2052.9,2098.28,133370982,107966361600.0
2014-04-09,2100.65,2108.75,2095.64,2105.24,105340470,87366774784.0
2014-04-10,2105.88,2146.67,2098.08,2134.3,156789609,129842348032.0
2014-04-11,2130.37,2138.65,2120.18,2130.54,131768358,111636811776.0
2014-04-14,2127.41,2134.43,2116.61,2131.54,102077852,86591713280.0
2014-04-15,2125.9,2125.9,2098.15,2101.6,107531151,91135361024.0
2014-04-16,2097.21,2112.05,2092.16,2105.12,89361656,75099475968.0
2014-04-17,2108.95,2110.72,2095.71,2098.89,89896325,74257035264.0
2014-04-18,2091.48,2099.64,2081.19,2097.75,88155694,72555982848.0
2014-04-21,2085.98,2103.08,2065.23,2065.83,96378371,81654550528.0
2014-04-22,2062.79,2073.66,2047.33,2072.83,98719882,82468106240.0
2014-04-23,2068.08,2076.35,2059.11,2067.38,78531520,66156169472.0
2014-04-24,2064.16,2075.76,2056.19,2057.03,78185956,64407532288.0
2014-04-25,2060.54,2065.64,2035.57,2036.52,93042332,74155876352.0
2014-04-28,2033.34,2035.99,2000.14,2003.49,89795261,68541492480.0
2014-04-29,2001.9,2021.68,1997.64,2020.34,76221276,56776481024.0
2014-04-30,2020.44,2029.54,2016.58,2026.36,74528579,57677358080.0
2014-05-05,2022.18,2028.96,2007.35,2027.35,79933396,60093487872.0
2014-05-06,2024.26,2038.7,2021.48,2028.04,74609411,57548110848.0
2014-05-07,2023.15,2024.63,2008.45,2010.08,74360192,57558051840.0
2014-05-08,2006.85,2036.94,2005.69,2015.27,77865393,59529365504.0
2014-05-09,2016.5,2020.45,2001.3,2011.14,76224243,57505383680.0
2014-05-12,2022.93,2055.51,2016.64,2052.87,115742077,88097001472.0
2014-05-13,2055.08,2061.06,2043.55,2050.73,97223388,73741717504.0
2014-05-14,2049.27,2056.57,2042.74,2047.91,72011126,56455292416.0
2014-05-15,2044.38,2047.32,2022.86,2024.97,75845153,59773445376.0
2014-05-16,2023.6,2027.76,2012.69,2026.5,66353659,51625885184.0
2014-05-19,2023.01,2023.27,1996.02,2005.18,65329439,52975245824.0
2014-05-20,2011.85,2018.16,2002.76,2008.12,61345382,49549015040.0
2014-05-21,2001.31,2025.19,1991.06,2024.95,61811548,48415094272.0
2014-05-22,2023.15,2041.96,2018.88,2021.29,74728474,59501663488.0
2014-05-23,2020.11,2034.57,2017.74,2034.57,63488064,51464940032.0
2014-05-26,2042.03,2045.38,2035.09,2041.48,70281221,59840433408.0
2014-05-27,2039.79,2044.15,2032.84,2034.56,67577889,55920518656.0
2014-05-28,2034.56,2052.66,2029.34,2050.23,81338642,68602224896.0
2014-05-29,2051.84,2057.08,2039.24,2040.59,81242921,69472514048.0
2014-05-30,2040.39,2046.96,2031.37,2039.21,75148897,62353642496.0
2014-06-03,2039.2,2049.58,2037.3,2038.31,71584123,59296436992.0
2014-06-04,2037.99,2038.48,2012.91,2024.83,72412772,57467546368.0
2014-06-05,2019.44,2041.7,2016.18,2040.88,67949537,56376142080.0
2014-06-06,2040.86,2041.57,2022.16,2029.96,66021745,55124242432.0
2014-06-09,2024.94,2045.26,2023.2,2030.5,64788316,55139842304.0
2014-06-10,2033.21,2052.76,2026.39,2052.53,79623716,65406104832.0
2014-06-11,2049.13,2056.63,2045.41,2054.95,74444355,63177390336.0
2014-06-12,2051.58,2057.1,2045.96,2051.71,81711186,69306421248.0
2014-06-13,2049.21,2073.6,2048.62,2070.72,97174807,82546974720.0
2014-06-16,2070.7,2087.32,2069.44,2085.98,95939771,79953076224.0
2014-06-17,2080.48,2080.48,2064.67,2066.7,87800481,70923264000.0
2014-06-18,2064.38,2066.91,2051.75,2055.52,87245350,70472933376.0
2014-06-19,2054.62,2059.25,2017.65,2023.73,92914273,74628947968.0
2014-06-20,2013.41,2027.15,2010.53,2026.67,67167247,53224269312.0
2014-06-23,2026.23,2033.32,2022.92,2024.36,70485161,57772730112.0
2014-06-24,2023.7,2034.71,2021.75,2033.93,71214633,61684911104.0
2014-06-25,2030.43,2030.62,2018.36,2025.5,67539610,55989137920.0
2014-06-26,2025.66,2040.75,2025.31,2038.68,80955779,66534274816.0
2014-06-27,2031.91,2043.98,2025.07,2036.51,97592018,76710588416.0
2014-06-30,2038.61,2052.34,2038.53,2048.33,96666598,80011169792.0
2014-07-01,2051.23,2052.64,2041.94,2050.38,98457408,83499761664.0
2014-07-02,2049.49,2060.59,2044.04,2059.42,109553912,89304985600.0
2014-07-03,2051.63,2066.64,2048.08,2063.23,122926582,96182468608.0
2014-07-04,2062.36,2065.08,2054.22,2059.38,105008791,83596435456.0
2014-07-07,2058.13,2064.04,2050.89,2059.93,97168755,81471315968.0
2014-07-08,2058.13,2064.43,2047.2,2064.02,95053394,81584447488.0
2014-07-09,2061.64,2062.47,2037.6,2038.61,113305841,97183494144.0
2014-07-10,2036.54,2045.53,2034.96,2038.34,97943818,84748632064.0
2014-07-11,2033.87,2051.74,2033.0,2046.96,105088082,86253719552.0
2014-07-14,2047.74,2067.34,2044.9,2066.65,115119739,96357015552.0
2014-07-15,2065.9,2070.36,2059.68,2070.36,124488768,102893916160.0
2014-07-16,2068.34,2075.49,2061.57,2067.28,137128020,102029807616.0
2014-07-17,2062.89,2062.89,2046.19,2055.59,104491812,79106281472.0
2014-07-18,2047.5,2067.23,2046.0,2059.07,106641093,82510266368.0
2014-07-21,2057.77,2061.82,2049.18,2054.48,93857871,75706179584.0
2014-07-22,2050.5,2078.08,2049.81,2075.48,123191867,98702438400.0
2014-07-23,2074.2,2088.19,2072.23,2078.49,137292211,106702131200.0
2014-07-24,2079.63,2107.95,2079.63,2105.06,165676997,128677982208.0
2014-07-25,2108.71,2127.22,2106.71,2126.61,142495826,111411572736.0
2014-07-28,2135.25,2181.5,2135.25,2177.95,236185751,180414431232.0
2014-07-29,2179.83,2193.52,2172.1,2183.19,200264256,159282499584.0
2014-07-30,2178.18,2194.57,2177.24,2181.24,184922186,149566550016.0
2014-07-31,2179.54,2202.13,2173.9,2201.56,164691653,132438450176.0
2014-08-01,2194.17,2218.79,2184.64,2185.3,191475041,151884025856.0
