date,code,shares,source
2024-11-20,588000,100316668200.0,sse
2024-11-20,588080,61645628099.99999,sse
2024-11-21,510050,57777966800.0,sse
2024-11-21,510300,91029187700.0,sse
2024-11-21,510310,63861044000.0,sse
2024-11-21,510330,39887349800.0,sse
2024-11-21,510500,17721768600.0,sse
2024-11-21,512100,21857217600.0,sse
2024-11-21,588000,97990168200.0,sse
2024-11-21,588080,61063628099.99999,sse
2024-11-22,510050,57468366800.0,sse
2024-11-22,510300,90434287700.0,sse
2024-11-22,510310,63829544000.0,sse
2024-11-22,510330,39873849800.0,sse
2024-11-22,510500,17784968600.0,sse
2024-11-22,512100,21579217600.0,sse
2024-11-22,588000,97900168200.0,sse
2024-11-22,588080,61066628099.99999,sse
2024-11-25,510050,57492666800.0,sse
2024-11-25,510300,90072487700.0,sse
2024-11-25,510310,63782744000.0,sse
2024-11-25,510330,39879249800.0,sse
2024-11-25,510500,17780968600.0,sse
2024-11-25,512100,21545217600.0,sse
2024-11-25,588000,99398668200.0,sse
2024-11-25,588080,61483628099.99999,sse
2024-11-26,510050,57594366800.0,sse
2024-11-26,510300,89946487700.0,sse
2024-11-26,510310,63775544000.0,sse
2024-11-26,510330,39813549800.0,sse
2024-11-26,510500,17777368600.0,sse
2024-11-26,512100,21415217600.0,sse
2024-11-26,588000,99367168200.0,sse
2024-11-26,588080,61498628099.99999,sse
2024-11-27,510050,57462966800.0,sse
2024-11-27,510300,90309187700.0,sse
2024-11-27,510310,63804344000.0,sse
2024-11-27,510330,39839649800.0,sse
2024-11-27,510500,17906568600.0,sse
2024-11-27,512100,22297217600.0,sse
2024-11-27,588000,98791168200.0,sse
2024-11-27,588080,61054628099.99999,sse
2024-11-28,510050,57048966800.0,sse
2024-11-28,510300,89900587700.0,sse
2024-11-28,510310,63775544000.0,sse
2024-11-28,510330,39812649800.0,sse
2024-11-28,510500,17807368600.0,sse
2024-11-28,512100,21813217600.0,sse
2024-11-28,588000,97670668200.0,sse
2024-11-28,588080,60805628099.99999,sse
2024-11-29,510050,56815866800.0,sse
2024-11-29,510300,90102187700.0,sse
2024-11-29,510310,63798944000.0,sse
2024-11-29,510330,39819849800.0,sse
2024-11-29,510500,17953368600.0,sse
2024-11-29,512100,22809217600.0,sse
2024-11-29,588000,96676168200.0,sse
2024-11-29,588080,60457628099.99999,sse
2024-12-02,510050,57005766800.0,sse
2024-12-02,510300,90066187700.0,sse
2024-12-02,510310,63804344000.0,sse
2024-12-02,510330,39802749800.0,sse
2024-12-02,510500,17890568600.0,sse
2024-12-02,512100,22653217600.0,sse
2024-12-02,588000,96478168200.0,sse
2024-12-02,588080,60223628099.99999,sse
2024-12-03,510050,56697966800.0,sse
2024-12-03,510300,89983387700.0,sse
2024-12-03,510310,63718844000.0,sse
2024-12-03,510330,39760449800.0,sse
2024-12-03,510500,17827368600.0,sse
2024-12-03,512100,22335217600.0,sse
2024-12-03,588000,96860668200.0,sse
2024-12-03,588080,60238628099.99999,sse
2024-12-04,510050,56116566800.0,sse
2024-12-04,510300,89673787700.0,sse
2024-12-04,510310,63683744000.0,sse
2024-12-04,510330,39744249800.0,sse
2024-12-04,510500,17806568600.0,sse
2024-12-04,512100,21651217600.0,sse
2024-12-04,588000,96410668200.0,sse
2024-12-04,588080,60097628099.99999,sse
2024-12-05,510050,56061666800.0,sse
2024-12-05,510300,89736787700.0,sse
2024-12-05,510310,63684644000.0,sse
2024-12-05,510330,39742449800.0,sse
2024-12-05,510500,17808968600.0,sse
2024-12-05,512100,22071217600.0,sse
2024-12-05,588000,96469168200.0,sse
2024-12-05,588080,60040628099.99999,sse
2024-12-06,510050,56348766800.0,sse
2024-12-06,510300,90205687700.0,sse
2024-12-06,510310,64014944000.0,sse
2024-12-06,510330,39778449800.0,sse
2024-12-06,510500,17902968600.0,sse
2024-12-06,512100,22547217600.0,sse
2024-12-06,588000,96851668200.0,sse
2024-12-06,588080,59956628099.99999,sse
2024-12-09,510050,56191266800.0,sse
2024-12-09,510300,89710687700.0,sse
2024-12-09,510310,63987944000.0,sse
2024-12-09,510330,39764049800.0,sse
2024-12-09,510500,17657368600.0,sse
2024-12-09,512100,21971217600.0,sse
2024-12-09,588000,97153168200.0,sse
2024-12-09,588080,60247628099.99999,sse
2024-12-10,510050,56413566800.0,sse
2024-12-10,510300,90714187700.0,sse
2024-12-10,510310,64066244000.0,sse
2024-12-10,510330,39792849800.0,sse
2024-12-10,510500,17952168600.0,sse
2024-12-10,512100,23337217600.0,sse
2024-12-10,588000,98008168200.0,sse
2024-12-10,588080,60487628099.99999,sse
2024-12-11,510050,56821266800.0,sse
2024-12-11,510300,91440487700.0,sse
2024-12-11,510310,64205744000.0,sse
2024-12-11,510330,39865749800.0,sse
2024-12-11,510500,18276568600.0,sse
2024-12-11,512100,23025217600.0,sse
2024-12-11,588000,97909168200.0,sse
2024-12-11,588080,60481628099.99999,sse
2024-12-12,510050,56942766800.0,sse
2024-12-12,510300,91728487700.0,sse
2024-12-12,510310,64226444000.0,sse
2024-12-12,510330,39882849800.0,sse
2024-12-12,510500,18448568600.0,sse
2024-12-12,512100,22785217600.0,sse
2024-12-12,588000,98102668200.0,sse
2024-12-12,588080,60592628099.99999,sse
2024-12-13,510050,56736666800.0,sse
2024-12-13,510300,91086787700.0,sse
2024-12-13,510310,64040144000.0,sse
2024-12-13,510330,39826149800.0,sse
2024-12-13,510500,18221768600.0,sse
2024-12-13,512100,21777217600.0,sse
2024-12-13,588000,97778668200.0,sse
2024-12-13,588080,60589628099.99999,sse
2024-12-16,510050,56405466800.0,sse
2024-12-16,510300,91182187700.0,sse
2024-12-16,510310,64012244000.0,sse
2024-12-16,510330,39842349800.0,sse
2024-12-16,510500,18240568600.0,sse
2024-12-16,512100,21547217600.0,sse
2024-12-16,588000,97720168200.0,sse
2024-12-16,588080,60964628099.99999,sse
2024-12-17,510050,56493666800.0,sse
2024-12-17,510300,91375687700.0,sse
2024-12-17,510310,63989744000.0,sse
2024-12-17,510330,39855849800.0,sse
2024-12-17,510500,18403368600.0,sse
2024-12-17,512100,22049217600.0,sse
2024-12-17,588000,98404168200.0,sse
2024-12-17,588080,61333628099.99999,sse
2024-12-18,510050,56285766800.0,sse
2024-12-18,510300,91019287700.0,sse
2024-12-18,510310,63959144000.0,sse
2024-12-18,510330,39822549800.0,sse
2024-12-18,510500,18350568600.0,sse
2024-12-18,512100,21869217600.0,sse
2024-12-18,588000,97513168200.0,sse
2024-12-18,588080,61153628099.99999,sse
2024-12-19,510050,56390166800.0,sse
2024-12-19,510300,90925687700.0,sse
2024-12-19,510310,63960044000.0,sse
2024-12-19,510330,39829749800.0,sse
2024-12-19,510500,18407368600.0,sse
2024-12-19,512100,21777217600.0,sse
2024-12-19,588000,96064168200.0,sse
2024-12-19,588080,60676628099.99999,sse
2024-12-20,510050,56022066800.0,sse
2024-12-20,510300,90929287700.0,sse
2024-12-20,510310,64049144000.0,sse
2024-12-20,510330,39773049800.0,sse
2024-12-20,510500,18308568600.0,sse
2024-12-20,512100,21717217600.0,sse
2024-12-20,588000,92531668200.0,sse
2024-12-20,588080,59779628099.99999,sse
2024-12-23,510050,55674666800.0,sse
2024-12-23,510300,90552187700.0,sse
2024-12-23,510310,64096844000.0,sse
2024-12-23,510330,39753249800.0,sse
2024-12-23,510500,18273368600.0,sse
2024-12-23,512100,22077217600.0,sse
2024-12-23,588000,92504668200.0,sse
2024-12-23,588080,59575628099.99999,sse
2024-12-24,510050,55779066800.0,sse
2024-12-24,510300,90793387700.0,sse
2024-12-24,510310,64313744000.0,sse
2024-12-24,510330,39768549800.0,sse
2024-12-24,510500,18234968600.0,sse
2024-12-24,512100,22195217600.0,sse
2024-12-24,588000,92212168200.0,sse
2024-12-24,588080,59383628099.99999,sse
2024-12-25,510050,55234566800.0,sse
2024-12-25,510300,90176887700.0,sse
2024-12-25,510310,64229144000.0,sse
2024-12-25,510330,39746049800.0,sse
2024-12-25,510500,18008968600.0,sse
2024-12-25,512100,22775217600.0,sse
2024-12-25,588000,90808168200.0,sse
2024-12-25,588080,58924628099.99999,sse
2024-12-26,510050,55615266800.0,sse
2024-12-26,510300,90184087700.0,sse
2024-12-26,510310,64103144000.0,sse
2024-12-26,510330,39701049800.0,sse
2024-12-26,510500,17992568600.0,sse
2024-12-26,512100,22637217600.0,sse
2024-12-26,588000,89363668200.0,sse
2024-12-26,588080,58432628099.99999,sse
2024-12-27,510050,55850166800.0,sse
2024-12-27,510300,90269587700.0,sse
2024-12-27,510310,64094144000.0,sse
2024-12-27,510330,39737949800.0,sse
2024-12-27,510500,17996168600.0,sse
2024-12-27,512100,22759217600.0,sse
2024-12-27,588000,88540168200.0,sse
2024-12-27,588080,58036628099.99999,sse
2024-12-30,510050,55649466800.0,sse
2024-12-30,510300,90084187700.0,sse
2024-12-30,510310,63923144000.0,sse
2024-12-30,510330,39718149800.0,sse
2024-12-30,510500,17998168600.0,sse
2024-12-30,512100,22677217600.0,sse
2024-12-30,588000,88220668200.0,sse
2024-12-30,588080,57865628099.99999,sse
2024-12-31,510050,55332666800.0,sse
2024-12-31,510300,89386687700.0,sse
2024-12-31,510310,63734144000.0,sse
2024-12-31,510330,39827949800.0,sse
2024-12-31,510500,17492568600.0,sse
2024-12-31,512100,22253217600.0,sse
2024-12-31,588000,89111668200.0,sse
2024-12-31,588080,58135628099.99999,sse
2025-01-02,510050,55558566800.0,sse
2025-01-02,510300,90110287700.0,sse
2025-01-02,510310,63864644000.0,sse
2025-01-02,510330,39867549800.0,sse
2025-01-02,510500,17556568600.0,sse
2025-01-02,512100,22451217600.0,sse
2025-01-02,588000,90929668200.0,sse
2025-01-02,588080,58942628099.99999,sse
2025-01-03,510050,55419966800.0,sse
2025-01-03,510300,90437887700.0,sse
2025-01-03,510310,64037444000.0,sse
2025-01-03,510330,39946749800.0,sse
2025-01-03,510500,17718568600.0,sse
2025-01-03,512100,23609217600.0,sse
2025-01-03,588000,92081668200.0,sse
2025-01-03,588080,59383628099.99999,sse
2025-01-06,510050,55755666800.0,sse
2025-01-06,510300,90546787700.0,sse
2025-01-06,510310,64168844000.0,sse
2025-01-06,510330,39990849800.0,sse
2025-01-06,510500,17786568600.0,sse
2025-01-06,512100,23745217600.0,sse
2025-01-06,588000,92504668200.0,sse
2025-01-06,588080,59674628099.99999,sse
2025-01-07,510050,55652166800.0,sse
2025-01-07,510300,90594487700.0,sse
2025-01-07,510310,64164344000.0,sse
2025-01-07,510330,40091649800.0,sse
2025-01-07,510500,17570168600.0,sse
2025-01-07,512100,22929217600.0,sse
2025-01-07,588000,90790168200.0,sse
2025-01-07,588080,59461628099.99999,sse
2025-01-08,510050,55534266800.0,sse
2025-01-08,510300,90568387700.0,sse
2025-01-08,510310,64239044000.0,sse
2025-01-08,510330,40323849800.0,sse
2025-01-08,510500,17491768600.0,sse
2025-01-08,512100,22117217600.0,sse
2025-01-08,588000,90403168200.0,sse
2025-01-08,588080,59437628099.99999,sse
2025-01-09,510050,55624266800.0,sse
2025-01-09,510300,90473887700.0,sse
2025-01-09,510310,64232744000.0,sse
2025-01-09,510330,40430949800.0,sse
2025-01-09,510500,17366168600.0,sse
2025-01-09,512100,21473217600.0,sse
2025-01-09,588000,89777668200.0,sse
2025-01-09,588080,59299628099.99999,sse
2025-01-10,510050,55473066800.0,sse
2025-01-10,510300,90484687700.0,sse
2025-01-10,510310,64280444000.0,sse
2025-01-10,510330,40657749800.0,sse
2025-01-10,510500,17410968600.0,sse
2025-01-10,512100,21477217600.0,sse
2025-01-10,588000,88738168200.0,sse
2025-01-10,588080,58948628099.99999,sse
2025-01-13,510050,55783566800.0,sse
2025-01-13,510300,91008487700.0,sse
2025-01-13,510310,64390244000.0,sse
2025-01-13,510330,40798149800.0,sse
2025-01-13,510500,17599368600.0,sse
2025-01-13,512100,21967217600.0,sse
2025-01-13,588000,89206168200.0,sse
2025-01-13,588080,58942628099.99999,sse
2025-01-14,510050,55623366800.0,sse
2025-01-14,510300,91129087700.0,sse
2025-01-14,510310,64628744000.0,sse
2025-01-14,510330,40939449800.0,sse
2025-01-14,510500,17647768600.0,sse
2025-01-14,512100,22847217600.0,sse
2025-01-14,588000,88621168200.0,sse
2025-01-14,588080,58888628099.99999,sse
2025-01-15,510050,55337166800.0,sse
2025-01-15,510300,91062487700.0,sse
2025-01-15,510310,64614344000.0,sse
2025-01-15,510330,40937649800.0,sse
2025-01-15,510500,17607768600.0,sse
2025-01-15,512100,22275217600.0,sse
2025-01-15,588000,88009168200.0,sse
2025-01-15,588080,58786628099.99999,sse
2025-01-16,510050,55105866800.0,sse
2025-01-16,510300,90958087700.0,sse
2025-01-16,510310,64553144000.0,sse
2025-01-16,510330,40939449800.0,sse
2025-01-16,510500,17623768600.0,sse
2025-01-16,512100,22263217600.0,sse
2025-01-16,588000,89606668200.0,sse
2025-01-16,588080,59209628099.99999,sse
2025-01-17,510050,55214766800.0,sse
2025-01-17,510300,90883387700.0,sse
2025-01-17,510310,64536044000.0,sse
2025-01-17,510330,41035749800.0,sse
2025-01-17,510500,17658168600.0,sse
2025-01-17,512100,22371217600.0,sse
2025-01-17,588000,89080168200.0,sse
2025-01-17,588080,59146628099.99999,sse
2025-01-20,510050,55224666800.0,sse
2025-01-20,510300,90854587700.0,sse
2025-01-20,510310,64537844000.0,sse
2025-01-20,510330,41050149800.0,sse
2025-01-20,510500,17767368600.0,sse
2025-01-20,512100,22437217600.0,sse
2025-01-20,588000,89030668200.0,sse
2025-01-20,588080,59098628099.99999,sse
2025-01-21,510050,55158066800.0,sse
2025-01-21,510300,90794287700.0,sse
2025-01-21,510310,64495544000.0,sse
2025-01-21,510330,41023149800.0,sse
2025-01-21,510500,17624568600.0,sse
2025-01-21,512100,22121217600.0,sse
2025-01-21,588000,88004668200.0,sse
2025-01-21,588080,58783628099.99999,sse
2025-01-22,510050,54987966800.0,sse
2025-01-22,510300,90517087700.0,sse
2025-01-22,510310,64379444000.0,sse
2025-01-22,510330,41017749800.0,sse
2025-01-22,510500,17545768600.0,sse
2025-01-22,512100,22073217600.0,sse
2025-01-22,588000,87901168200.0,sse
2025-01-22,588080,58993628099.99999,sse
2025-01-23,510050,54848466800.0,sse
2025-01-23,510300,90528787700.0,sse
2025-01-23,510310,64370444000.0,sse
2025-01-23,510330,41042949800.0,sse
2025-01-23,510500,17686968600.0,sse
2025-01-23,512100,22343217600.0,sse
2025-01-23,588000,88823668200.0,sse
2025-01-23,588080,59005628099.99999,sse
2025-01-24,510050,55003266800.0,sse
2025-01-24,510300,90842887700.0,sse
2025-01-24,510310,64649444000.0,sse
2025-01-24,510330,41092449800.0,sse
2025-01-24,510500,18024968600.0,sse
2025-01-24,512100,23207217600.0,sse
2025-01-24,588000,88328668200.0,sse
2025-01-24,588080,59248628099.99999,sse
2025-01-27,510050,54561366800.0,sse
2025-01-27,510300,90156187700.0,sse
2025-01-27,510310,64329044000.0,sse
2025-01-27,510330,40959249800.0,sse
2025-01-27,510500,17694168600.0,sse
2025-01-27,512100,22829217600.0,sse
2025-01-27,588000,89561668200.0,sse
2025-01-27,588080,59593628099.99999,sse
2025-02-05,510050,54717966800.0,sse
2025-02-05,510300,90226387700.0,sse
2025-02-05,510310,64240844000.0,sse
2025-02-05,510330,40928649800.0,sse
2025-02-05,510500,17616168600.0,sse
2025-02-05,512100,22833217600.0,sse
2025-02-05,588000,86645668200.0,sse
2025-02-05,588080,58870628099.99999,sse
2025-02-06,510050,55128366800.0,sse
2025-02-06,510300,90994987700.0,sse
2025-02-06,510310,64286744000.0,sse
2025-02-06,510330,40988049800.0,sse
2025-02-06,510500,17760968600.0,sse
2025-02-06,512100,22895217600.0,sse
2025-02-06,588000,84557668200.0,sse
2025-02-06,588080,58078628099.99999,sse
2025-02-07,510050,55390266800.0,sse
2025-02-07,510300,90780787700.0,sse
2025-02-07,510310,64254344000.0,sse
2025-02-07,510330,41044749800.0,sse
2025-02-07,510500,17876168600.0,sse
2025-02-07,512100,23509217600.0,sse
2025-02-07,588000,83482168200.0,sse
2025-02-07,588080,57595628099.99999,sse
2025-02-10,510050,55209366800.0,sse
2025-02-10,510300,90197587700.0,sse
2025-02-10,510310,64087844000.0,sse
2025-02-10,510330,40995249800.0,sse
2025-02-10,510500,17652968600.0,sse
2025-02-10,512100,22599217600.0,sse
2025-02-10,588000,81596668200.0,sse
2025-02-10,588080,56932628099.99999,sse
2025-02-11,510050,54662166800.0,sse
2025-02-11,510300,89800687700.0,sse
2025-02-11,510310,63881744000.0,sse
2025-02-11,510330,40943949800.0,sse
2025-02-11,510500,17528968600.0,sse
2025-02-11,512100,22353217600.0,sse
2025-02-11,588000,81812668200.0,sse
2025-02-11,588080,56638628099.99999,sse
2025-02-12,510050,54776466800.0,sse
2025-02-12,510300,89671087700.0,sse
2025-02-12,510310,63817844000.0,sse
2025-02-12,510330,41017749800.0,sse
2025-02-12,510500,17465368600.0,sse
2025-02-12,512100,22307217600.0,sse
2025-02-12,588000,80174668200.0,sse
2025-02-12,588080,56278628099.99999,sse
2025-02-13,510050,54492966800.0,sse
2025-02-13,510300,89342587700.0,sse
2025-02-13,510310,63808844000.0,sse
2025-02-13,510330,41021349800.0,sse
2025-02-13,510500,17370968600.0,sse
2025-02-13,512100,22329217600.0,sse
2025-02-13,588000,80867668200.0,sse
2025-02-13,588080,56314628099.99999,sse
2025-02-14,510050,54908766800.0,sse
2025-02-14,510300,89571187700.0,sse
2025-02-14,510310,63931244000.0,sse
2025-02-14,510330,41088849800.0,sse
2025-02-14,510500,17438968600.0,sse
2025-02-14,512100,22559217600.0,sse
2025-02-14,588000,80327668200.0,sse
2025-02-14,588080,55900628099.99999,sse
2025-02-17,510050,54382266800.0,sse
2025-02-17,510300,89051887700.0,sse
2025-02-17,510310,63692744000.0,sse
2025-02-17,510330,41025849800.0,sse
2025-02-17,510500,17243368600.0,sse
2025-02-17,512100,21299217600.0,sse
2025-02-17,588000,79076668200.0,sse
2025-02-17,588080,55783628099.99999,sse
2025-02-18,510050,54015966800.0,sse
2025-02-18,510300,88800787700.0,sse
2025-02-18,510310,63618944000.0,sse
2025-02-18,510330,40998849800.0,sse
2025-02-18,510500,17226168600.0,sse
2025-02-18,512100,21685217600.0,sse
2025-02-18,588000,79846168200.0,sse
2025-02-18,588080,56071628099.99999,sse
2025-02-19,510050,54076266800.0,sse
2025-02-19,510300,89043787700.0,sse
2025-02-19,510310,63705344000.0,sse
2025-02-19,510330,40997949800.0,sse
2025-02-19,510500,17197368600.0,sse
2025-02-19,512100,21505217600.0,sse
2025-02-19,588000,77717668200.0,sse
2025-02-19,588080,55639628099.99999,sse
2025-02-20,510050,54122166800.0,sse
2025-02-20,510300,88551487700.0,sse
2025-02-20,510310,63549644000.0,sse
2025-02-20,510330,40957449800.0,sse
2025-02-20,510500,16934168600.000002,sse
2025-02-20,512100,20983217600.0,sse
2025-02-20,588000,77236168200.0,sse
2025-02-20,588080,55582628099.99999,sse
2025-02-21,510050,54204966800.0,sse
2025-02-21,510300,88724287700.0,sse
2025-02-21,510310,63627044000.0,sse
2025-02-21,510330,40991649800.0,sse
2025-02-21,510500,17050568600.000002,sse
2025-02-21,512100,21187217600.0,sse
2025-02-21,588000,73015168200.0,sse
2025-02-21,588080,54271628099.99999,sse
2025-02-24,510050,53625366800.0,sse
2025-02-24,510300,87952087700.0,sse
2025-02-24,510310,63371444000.0,sse
2025-02-24,510330,40926849800.0,sse
2025-02-24,510500,16808568600.000002,sse
2025-02-24,512100,20707217600.0,sse
2025-02-24,588000,72925168200.0,sse
2025-02-24,588080,53869628099.99999,sse
2025-02-25,510050,53292366800.0,sse
2025-02-25,510300,87940387700.0,sse
2025-02-25,510310,63233744000.0,sse
2025-02-25,510330,40894449800.0,sse
2025-02-25,510500,16740968600.000002,sse
2025-02-25,512100,20573217600.0,sse
2025-02-25,588000,72178168200.0,sse
2025-02-25,588080,53623628099.99999,sse
2025-02-26,510050,53099766800.0,sse
2025-02-26,510300,87387787700.0,sse
2025-02-26,510310,63073544000.0,sse
2025-02-26,510330,40868349800.0,sse
2025-02-26,510500,16561768600.000002,sse
2025-02-26,512100,20515217600.0,sse
2025-02-26,588000,70990168200.0,sse
2025-02-26,588080,53377628099.99999,sse
2025-02-27,510050,53247366800.0,sse
2025-02-27,510300,87053887700.0,sse
2025-02-27,510310,62789144000.0,sse
2025-02-27,510330,40813449800.0,sse
2025-02-27,510500,16481768600.000002,sse
2025-02-27,512100,20581217600.0,sse
2025-02-27,588000,71561668200.0,sse
2025-02-27,588080,53338628099.99999,sse
2025-02-28,510050,52889166800.0,sse
2025-02-28,510300,87088987700.0,sse
2025-02-28,510310,62659544000.0,sse
2025-02-28,510330,40718049800.0,sse
2025-02-28,510500,16453768600.000002,sse
2025-02-28,512100,21555217600.0,sse
2025-02-28,588000,71903668200.0,sse
2025-02-28,588080,53776628099.99999,sse
2025-03-03,510050,53068266800.0,sse
2025-03-03,510300,87129487700.0,sse
2025-03-03,510310,62559644000.0,sse
2025-03-03,510330,40529049800.0,sse
2025-03-03,510500,16408568600.000002,sse
2025-03-03,512100,21423217600.0,sse
2025-03-03,588000,72047668200.0,sse
2025-03-03,588080,54043628099.99999,sse
2025-03-04,510050,52881966800.0,sse
2025-03-04,510300,86934187700.0,sse
2025-03-04,510310,62493944000.0,sse
2025-03-04,510330,40511949800.0,sse
2025-03-04,510500,16359368600.000002,sse
2025-03-04,512100,21237217600.0,sse
2025-03-04,588000,71228668200.0,sse
2025-03-04,588080,53908628099.99999,sse
2025-03-05,510050,52737966800.0,sse
2025-03-05,510300,86327587700.0,sse
2025-03-05,510310,62094344000.0,sse
2025-03-05,510330,40250949800.0,sse
2025-03-05,510500,16303768600.000002,sse
2025-03-05,512100,20927217600.0,sse
2025-03-05,588000,71269168200.0,sse
2025-03-05,588080,53884628099.99999,sse
2025-03-06,510050,53377866800.0,sse
2025-03-06,510300,86469787700.0,sse
2025-03-06,510310,62115944000.0,sse
2025-03-06,510330,40244649800.0,sse
2025-03-06,510500,16554968600.000002,sse
2025-03-06,512100,21161217600.0,sse
2025-03-06,588000,69172168200.0,sse
2025-03-06,588080,53434628099.99999,sse
2025-03-07,510050,53165466800.0,sse
2025-03-07,510300,86025187700.0,sse
2025-03-07,510310,61942244000.0,sse
2025-03-07,510330,40175349800.0,sse
2025-03-07,510500,16448168600.000002,sse
2025-03-07,512100,21035217600.0,sse
2025-03-07,588000,70634668200.0,sse
2025-03-07,588080,53860628099.99999,sse
2025-03-10,510050,52452666800.0,sse
2025-03-10,510300,85143187700.0,sse
2025-03-10,510310,61574144000.0,sse
2025-03-10,510330,40028649800.0,sse
2025-03-10,510500,16200568600.000002,sse
2025-03-10,512100,20611217600.0,sse
2025-03-10,588000,70891168200.0,sse
2025-03-10,588080,54064628099.99999,sse
2025-03-11,510050,52518366800.0,sse
2025-03-11,510300,85436587700.0,sse
2025-03-11,510310,61987244000.0,sse
2025-03-11,510330,40068249800.0,sse
2025-03-11,510500,16241368600.000002,sse
2025-03-11,512100,20703217600.0,sse
2025-03-11,588000,71737168200.0,sse
2025-03-11,588080,54082628099.99999,sse
2025-03-12,510050,52527366800.0,sse
2025-03-12,510300,85457287700.0,sse
2025-03-12,510310,61904444000.0,sse
2025-03-12,510330,40024149800.0,sse
2025-03-12,510500,16254568600.000002,sse
2025-03-12,512100,20715217600.0,sse
2025-03-12,588000,71845168200.0,sse
2025-03-12,588080,54154628099.99999,sse
2025-03-13,510050,52573266800.0,sse
2025-03-13,510300,85486087700.0,sse
2025-03-13,510310,61818044000.0,sse
2025-03-13,510330,39970149800.0,sse
2025-03-13,510500,16253768600.000002,sse
2025-03-13,512100,20857217600.0,sse
2025-03-13,588000,72488668200.0,sse
2025-03-13,588080,54277628099.99999,sse
2025-03-14,510050,53109666800.0,sse
2025-03-14,510300,85619287700.0,sse
2025-03-14,510310,61925144000.0,sse
2025-03-14,510330,39985449800.0,sse
2025-03-14,510500,16560968600.000002,sse
2025-03-14,512100,21279217600.0,sse
2025-03-14,588000,72691168200.0,sse
2025-03-14,588080,54406628099.99999,sse
2025-03-17,510050,52988166800.0,sse
2025-03-17,510300,85665187700.0,sse
2025-03-17,510310,61733444000.0,sse
2025-03-17,510330,39933249800.0,sse
2025-03-17,510500,16277768600.000002,sse
2025-03-17,512100,20709217600.0,sse
2025-03-17,588000,72983668200.0,sse
2025-03-17,588080,54454628099.99999,sse
2025-03-18,510050,52961166800.0,sse
2025-03-18,510300,85566187700.0,sse
2025-03-18,510310,61443644000.0,sse
2025-03-18,510330,39860349800.0,sse
2025-03-18,510500,16280568600.000002,sse
2025-03-18,512100,20719217600.0,sse
2025-03-18,588000,73105168200.0,sse
2025-03-18,588080,54457628099.99999,sse
2025-03-19,510050,53200566800.0,sse
2025-03-19,510300,85480687700.0,sse
2025-03-19,510310,61431044000.0,sse
2025-03-19,510330,39816249800.0,sse
2025-03-19,510500,16273768600.000002,sse
2025-03-19,512100,20599217600.0,sse
2025-03-19,588000,73604668200.0,sse
2025-03-19,588080,54541628099.99999,sse
2025-03-20,510050,53316666800.0,sse
2025-03-20,510300,85327687700.0,sse
2025-03-20,510310,61394144000.0,sse
2025-03-20,510330,39793749800.0,sse
2025-03-20,510500,16235768600.000002,sse
2025-03-20,512100,20451217600.0,sse
2025-03-20,588000,74531668200.0,sse
2025-03-20,588080,54550628099.99999,sse
2025-03-21,510050,53229366800.0,sse
2025-03-21,510300,85297987700.0,sse
2025-03-21,510310,61284344000.0,sse
2025-03-21,510330,39743349800.0,sse
2025-03-21,510500,16230568600.000002,sse
2025-03-21,512100,20473217600.0,sse
2025-03-21,588000,75737668200.0,sse
2025-03-21,588080,54763628099.99999,sse
2025-03-24,510050,53013366800.0,sse
2025-03-24,510300,85188187700.0,sse
2025-03-24,510310,61232144000.0,sse
2025-03-24,510330,39723549800.0,sse
2025-03-24,510500,16252968600.000002,sse
2025-03-24,512100,20615217600.0,sse
2025-03-24,588000,76160668200.0,sse
2025-03-24,588080,54877628099.99999,sse
2025-03-25,510050,53040366800.0,sse
2025-03-25,510300,85093687700.0,sse
2025-03-25,510310,61205144000.0,sse
2025-03-25,510330,39699249800.0,sse
2025-03-25,510500,16238168600.000002,sse
2025-03-25,512100,20365217600.0,sse
2025-03-25,588000,76898668200.0,sse
2025-03-25,588080,55159628099.99999,sse
2025-03-26,510050,53356266800.0,sse
2025-03-26,510300,85195387700.0,sse
2025-03-26,510310,61236644000.0,sse
2025-03-26,510330,39710949800.0,sse
2025-03-26,510500,16238168600.000002,sse
2025-03-26,512100,20465217600.0,sse
2025-03-26,588000,76691668200.0,sse
2025-03-26,588080,55273628099.99999,sse
2025-03-27,510050,53452566800.0,sse
2025-03-27,510300,85167487700.0,sse
2025-03-27,510310,61181744000.0,sse
2025-03-27,510330,39704649800.0,sse
2025-03-27,510500,16297368600.000002,sse
2025-03-27,512100,20497217600.0,sse
2025-03-27,588000,76043668200.0,sse
2025-03-27,588080,55132628099.99999,sse
2025-03-28,510050,53415666800.0,sse
2025-03-28,510300,84976687700.0,sse
2025-03-28,510310,61099844000.0,sse
2025-03-28,510330,39682149800.0,sse
2025-03-28,510500,16203368600.000002,sse
2025-03-28,512100,20359217600.0,sse
2025-03-28,588000,76345168200.0,sse
2025-03-28,588080,55159628099.99999,sse
2025-03-31,510050,53490366800.0,sse
2025-03-31,510300,85060387700.0,sse
2025-03-31,510310,61076444000.0,sse
2025-03-31,510330,39640749800.0,sse
2025-03-31,510500,16206168600.000002,sse
2025-03-31,512100,20645217600.0,sse
2025-03-31,588000,76790668200.0,sse
2025-03-31,588080,55270628099.99999,sse
2025-04-01,510050,53628966800.0,sse
2025-04-01,510300,85209787700.0,sse
2025-04-01,510310,61083644000.0,sse
