date,close,dd,qvix,breadth,rsi,boll_z,turnover,margin,fear,value,composite,nt_intensity,nt_etf_flow,composite_final,multiplier_final
2024-06-19,3528.75,-12.2328,14.24,56.8027,38.9709,-1.342,0.8973,-1.3316,47.909,82.1725,71.8934,0.8688,-114772000.0,71.8934,1.5
2024-06-20,3503.28,-12.8663,14.57,56.4626,35.0605,-1.8781,0.891,-1.6598,51.4518,82.848,73.4291,10.0655,-1321212900.0,73.4291,1.5
2024-06-21,3495.62,-13.0568,14.21,57.1429,33.9569,-1.8586,0.8379,-1.8563,51.5589,82.9987,73.5668,49.9933,6294099500.0,73.5668,1.5
2024-06-24,3476.81,-13.5247,14.55,53.4014,31.3476,-1.9808,0.8258,-1.8009,54.3498,83.768,74.9425,74.1688,12542840500.0,74.9425,2.0
2024-06-25,3457.9,-13.995,15.22,50.6803,28.94,-2.108,0.8059,-2.2229,57.7572,84.6214,76.5621,40.7199,5912202300.0,76.5621,2.0
2024-06-26,3480.26,-13.4389,14.64,54.0816,35.2706,-1.4467,0.7925,-2.2361,52.2686,84.0329,74.5036,12.3206,728273100.0,74.5036,2.0
2024-06-27,3454.12,-14.089,14.4853,53.4014,31.7136,-1.7842,0.7705,-2.4255,54.5776,85.0544,75.9114,42.1439,4209620600.0,75.9114,2.0
2024-06-28,3461.66,-13.9015,13.8552,54.4218,33.7878,-1.4538,0.7919,-2.781,52.035,84.0109,74.4181,22.6739,3533715100.0,74.4181,2.0
2024-07-01,3478.18,-13.4906,13.57,54.7619,38.216,-1.0064,0.7844,-2.6342,48.9549,82.216,72.2376,5.1332,-1815435600.0,72.2376,1.5
2024-07-02,3471.79,-13.6495,13.15,51.7007,37.1802,-1.0339,0.7853,-2.4892,49.6269,81.9557,72.2571,2.0459,-2029135800.0,72.2571,1.5
2024-07-03,3463.41,-13.858,12.87,51.3605,35.8095,-1.1382,0.7721,-2.3211,49.9815,82.4168,72.6862,11.743,1527712000.0,72.6862,1.5
2024-07-04,3445.81,-14.2957,12.96,48.9796,33.0533,-1.4284,0.7633,-2.6917,52.8342,82.7816,73.7974,54.8711,7416205600.0,73.7974,1.5
2024-07-05,3431.06,-14.6626,13.57,48.9796,30.9063,-1.6616,0.7338,-2.6211,55.0658,83.7059,75.1139,40.0242,5900339900.0,75.1139,1.5
2024-07-08,3401.76,-15.3913,14.83,45.9184,27.1357,-2.112,0.7164,-2.5158,59.9962,84.2538,76.9765,34.2113,4642470000.0,76.9765,1.5
2024-07-09,3439.81,-14.4449,14.21,48.6395,37.7559,-1.0852,0.7362,-2.8527,52.6817,82.9118,73.8428,25.1796,4336548800.0,73.8428,1.5
2024-07-10,3428.97,-14.7145,15.0,48.9796,36.1399,-1.2319,0.7604,-3.1096,54.5681,83.6965,74.958,0.8877,248444200.0,74.958,1.5
2024-07-11,3468.17,-13.7396,13.83,52.381,45.264,-0.1904,0.8103,-2.9665,46.5219,82.4535,71.6741,2.8227,66380100.0,71.6741,1.5
2024-07-12,3472.4,-13.6344,13.35,51.0204,46.158,0.0091,0.8388,-3.0172,45.4855,82.347,71.2885,2.6797,-1364142400.0,71.2885,1.5
2024-07-15,3476.25,-13.5386,13.39,50.6803,47.0064,0.221,0.845,-3.3503,45.2181,81.5448,70.6468,28.0132,3343206900.0,70.6468,1.5
2024-07-16,3498.28,-12.9907,13.09,52.7211,51.6964,1.1183,0.8256,-3.5728,41.1535,80.908,68.9816,48.8792,8407858900.0,68.9816,1.5
2024-07-17,3501.58,-12.9086,13.33,53.7415,52.3763,1.4066,0.8256,-3.9081,40.4046,81.3978,69.0998,66.8913,19621855800.0,69.0998,2.0
2024-07-18,3520.93,-12.4273,13.76,56.4626,56.2639,2.0038,0.7981,-4.0427,37.5849,80.0744,67.3275,58.8455,13211864600.0,67.3275,2.0
2024-07-19,3539.02,-11.9774,13.69,56.314,59.5854,2.2767,0.7943,-4.0849,35.5096,79.7848,66.5023,70.0,28166773000.0,66.5023,2.0
2024-07-22,3514.92,-12.5768,13.65,56.6553,53.731,1.3682,0.808,-3.4611,39.3322,81.5991,68.919,27.8487,6681302000.0,68.919,2.0
2024-07-23,3439.88,-14.4432,13.88,51.1945,40.4157,-0.8902,0.8143,-3.2262,50.0449,84.4997,74.1633,18.3772,5709515800.0,74.1633,2.0
2024-07-24,3418.17,-14.9832,14.91,48.8055,37.5189,-1.3802,0.8037,-3.4004,54.5254,84.9553,75.8263,22.3543,5207674800.0,75.8263,2.0
2024-07-25,3399.27,-15.4532,13.35,49.1468,35.1564,-1.7025,0.7846,-3.1873,53.8853,86.5113,76.7235,33.6351,8020056400.0,76.7235,2.0
2024-07-26,3409.29,-15.204,14.83,52.5597,37.4067,-1.3052,0.7697,-2.9921,52.9237,87.2242,76.9341,26.3325,7080993900.0,76.9341,1.5
2024-07-29,3390.74,-15.6654,15.2,49.8294,34.986,-1.5609,0.7531,-2.8364,55.6301,88.019,78.3024,5.6225,2642701800.0,78.3024,1.5
2024-07-30,3369.38,-16.1967,15.54,49.8294,32.3871,-1.782,0.7381,-2.8618,57.452,89.469,79.8639,32.8185,8210105800.0,79.8639,1.5
2024-07-31,3442.08,-14.3885,14.67,54.9488,46.8569,-0.1806,0.8054,-2.4337,45.8828,86.8161,74.5361,25.7708,8294870700.0,74.5361,1.5
2024-08-01,3419.27,-14.9558,14.81,55.2901,43.6971,-0.6406,0.8526,-1.8317,46.9019,87.7613,75.5035,2.2304,1055804800.0,75.5035,1.5
2024-08-02,3384.39,-15.8233,15.72,53.5836,39.3295,-1.2858,0.8808,-1.7835,50.9997,89.4186,77.8929,9.7663,2539689600.0,77.8929,1.5
2024-08-05,3343.32,-16.8448,19.01,47.099,34.9055,-1.9073,0.9317,-1.8436,58.9588,91.4777,81.722,43.746,9279434900.0,81.722,2.0
2024-08-06,3342.98,-16.8533,18.05,47.099,34.8705,-1.6812,0.9457,-1.6985,57.088,91.7824,81.3741,15.7536,3424157500.0,81.3741,2.0
2024-08-07,3341.49,-16.8903,16.44,47.099,34.7064,-1.5284,0.8701,-1.5723,55.5114,91.6814,80.8304,0.0,-660282600.0,80.8304,2.0
2024-08-08,3342.94,-16.8543,15.21,47.7816,35.0269,-1.3443,0.8316,-1.8729,54.0338,91.1054,79.9839,6.3557,2886170800.0,79.9839,1.5
2024-08-09,3331.63,-17.1356,15.08,46.0751,33.6401,-1.3585,0.7945,-1.6747,54.858,91.2588,80.3385,0.0,-1287227900.0,80.3385,2.0
2024-08-12,3325.86,-17.2791,15.05,46.7577,32.9239,-1.2957,0.7234,-1.6373,55.1432,90.7289,80.0532,3.0184,1351997700.0,80.0532,2.0
2024-08-13,3334.39,-17.0669,14.93,47.7816,35.1228,-1.0618,0.6809,-1.5415,53.8206,90.4952,79.4928,3.132,651489800.0,79.4928,1.5
2024-08-14,3309.24,-17.6925,15.21,43.686,31.8115,-1.3066,0.6537,-1.1335,56.8456,91.7357,81.2687,0.0,-418924200.0,81.2687,2.0
2024-08-15,3341.95,-16.8789,15.05,46.0751,39.7655,-0.7418,0.6481,-0.9496,52.371,89.8699,78.6202,38.4139,8627423500.0,78.6202,1.5
2024-08-16,3345.63,-16.7874,14.48,45.3925,40.6049,-0.6308,0.6561,-0.7713,51.0531,89.3516,77.8621,33.7867,8659250300.0,77.8621,1.5
2024-08-19,3356.97,-15.8686,14.19,47.4403,43.2303,-0.318,0.6755,-1.0188,48.6684,88.1339,76.2943,4.162,1849939600.0,76.2943,1.5
2024-08-20,3332.7,-16.2581,14.3,42.6621,39.2332,-0.8607,0.6961,-0.9581,51.9925,89.4093,78.1842,30.7252,4366595100.0,78.1842,1.5
2024-08-21,3321.64,-16.4519,14.2,41.9795,37.5303,-1.064,0.7048,-0.907,52.8516,89.9189,78.7987,24.7954,7724393800.0,78.7987,1.5
2024-08-22,3313.14,-16.6657,14.45,41.7808,36.2288,-1.1789,0.695,-1.309,54.413,90.0584,79.3648,28.7866,7543157100.0,79.3648,1.5
2024-08-23,3327.19,-14.3415,13.94,43.1507,39.9366,-0.7032,0.6755,-1.4775,51.6396,88.5995,77.5115,12.8584,4634922800.0,77.5115,1.5
2024-08-26,3324.22,-13.789,13.88,43.1507,39.4149,-0.7101,0.6651,-1.6354,52.0168,88.6068,77.6298,21.6247,6220122300.0,77.6298,1.5
2024-08-27,3305.33,-14.1239,13.86,41.4384,36.1778,-1.159,0.6541,-1.9242,54.8613,88.0839,78.1171,24.8637,7009938500.0,78.1171,1.5
2024-08-28,3286.5,-14.6131,14.03,41.0959,33.2466,-1.8148,0.6516,-2.4035,58.4021,89.4932,80.1659,38.3216,10501793700.0,80.1659,2.0
2024-08-29,3277.68,-14.8422,14.2941,39.0411,31.9412,-2.2258,0.6667,-2.509,61.0898,91.5053,82.3807,21.5998,7477389100.0,82.3807,2.0
2024-08-30,3321.43,-13.7056,13.6465,43.4932,43.7414,-0.2492,0.758,-2.1538,48.9681,90.8233,78.2668,16.7586,5653791400.0,78.2668,1.5
2024-09-02,3265.01,-15.1714,15.2991,37.3288,35.2528,-2.4656,0.8035,-1.6695,60.9335,91.7028,82.472,2.4252,-1670907900.0,82.472,2.0
2024-09-03,3273.43,-14.9526,14.48,38.8316,37.2111,-1.8147,0.8214,-1.8186,56.3809,91.5716,81.0144,10.7935,2458107400.0,81.0144,2.0
2024-09-04,3252.16,-15.5053,13.05,35.7388,34.3821,-2.1945,0.8381,-1.895,57.4188,91.9032,81.5578,2.4122,1049233600.0,81.5578,2.0
2024-09-05,3257.76,-15.3598,14.53,35.7388,35.7667,-1.7403,0.8208,-1.8231,57.4364,91.8159,81.502,20.7875,6503909800.0,81.502,2.0
2024-09-06,3231.35,-16.0459,15.72,34.4828,32.3046,-2.158,0.7389,-2.0716,62.3649,92.2276,83.2688,5.9814,246542100.0,83.2688,2.0
2024-09-09,3192.95,-17.0436,14.19,32.069,28.0526,-2.5351,0.6934,-1.9443,64.0618,92.8262,84.1969,12.6637,3481274800.0,84.1969,2.0
2024-09-10,3195.76,-16.9706,16.57,32.4138,28.7913,-2.0668,0.6815,-2.0078,64.7414,92.7824,84.3701,0.0,-434895500.0,84.3701,2.0
2024-09-11,3186.13,-17.2208,17.7,30.3448,27.7402,-1.9281,0.6675,-2.1946,66.5298,92.9325,85.0117,4.2937,1873882400.0,85.0117,2.0
2024-09-12,3172.47,-17.5757,16.09,31.0345,26.275,-1.8892,0.6633,-2.1345,64.9542,93.1454,84.688,2.3837,1035311500.0,84.688,2.0
2024-09-13,3159.25,-17.9192,17.7,32.7586,24.904,-1.8509,0.66,-2.5437,66.7318,93.3515,85.3656,3.7648,1623198700.0,85.3656,2.0
2024-09-18,3171.01,-17.6136,15.45,33.7931,28.4791,-1.4953,0.651,-2.6427,62.562,93.1682,83.9863,12.8482,3513280600.0,83.9863,2.0
2024-09-19,3196.04,-16.341,14.97,35.1724,35.5156,-0.9683,0.6769,-2.3811,57.7232,92.4046,82.0002,14.0022,4526488000.0,82.0002,2.0
2024-09-20,3201.05,-16.0277,14.37,35.5172,36.8547,-0.7946,0.6969,-2.5144,55.915,92.2166,81.3261,18.6483,-89752526676.6,81.3261,2.0
2024-09-23,3212.76,-14.7253,14.06,36.2069,39.9915,-0.5122,0.7064,-2.1367,53.4096,91.4352,80.0275,0.8355,918767200.0,80.0275,2.0
2024-09-24,3351.91,-11.0319,16.9,44.4828,63.3135,1.9569,0.8203,-1.6256,40.6277,89.2191,74.6417,24.0951,14440909400.0,74.6417,1.5
2024-09-25,3401.53,-9.7148,18.18,47.931,68.0778,2.4377,0.9916,-1.6219,36.3501,87.7955,72.3619,8.3021,5472792400.0,72.3619,1.5
2024-09-26,3545.32,-5.7246,25.32,61.3793,77.2841,3.1655,1.1257,-1.099,34.0972,80.3711,66.4889,19.8025,21892724300.0,66.4889,1.5
2024-09-27,3703.68,-0.9428,30.29,78.6207,83.0738,3.1931,1.3425,0.4375,28.5052,73.1129,59.7306,3.1064,3484576200.0,59.7306,1.0
2024-09-30,4017.85,0.0,42.22,95.8621,89.0412,3.3599,1.8433,3.6374,26.2949,64.5462,53.0708,35.0242,42671054900.0,53.0708,1.0
2024-10-08,4256.1,0.0,45.86,99.3103,91.4911,3.0525,2.4335,11.5324,20.1996,59.1212,47.4447,20.829,24924769200.0,47.4447,1.0
2024-10-09,3955.98,-7.0515,39.31,88.2759,70.2009,1.7535,2.8431,14.1157,24.9184,71.0981,57.2442,22.7228,10662251500.0,57.2442,1.0
2024-10-10,3997.79,-6.0692,36.26,91.0345,71.2062,1.6463,3.06,14.2557,23.7937,68.8634,55.3425,4.6035,5609700000.0,55.3425,1.0
2024-10-11,3887.17,-8.6683,38.14,83.1034,64.9621,1.1931,3.0758,13.7947,27.4992,73.1442,59.4507,26.0756,4625704900.0,59.4507,1.0
2024-10-14,3961.34,-6.9256,31.19,86.8966,67.0485,1.259,2.8318,14.2952,23.9737,69.6704,55.9614,0.0,-6346078900.0,55.9614,1.0
2024-10-15,3855.99,-9.4009,25.2,81.7241,61.4512,0.8806,2.383,14.8899,23.4836,74.8854,59.4649,1.1056,-11921572200.0,59.4649,1.0
2024-10-16,3831.59,-9.9742,27.0,81.3793,60.1977,0.734,2.0006,14.9745,26.37,75.378,60.6756,0.0,-1908749200.0,60.6756,1.5
2024-10-17,3788.22,-10.9932,24.34,76.8966,57.9356,0.5449,1.8378,15.2342,27.2204,77.6683,62.5339,0.0,-14656055100.0,62.5339,1.5
2024-10-18,3925.23,-7.774,32.95,82.4138,62.7037,0.8371,1.9503,16.5571,28.6855,72.2077,59.151,8.5399,10692501100.0,59.151,1.0
2024-10-21,3935.2,-7.5398,24.34,83.4483,63.0321,0.7804,2.0665,18.3869,23.5959,72.4016,57.7599,0.0,-12148064100.0,57.7599,1.0
2024-10-22,3957.78,-7.0092,29.13,86.2069,63.8093,0.7641,2.1205,19.731,26.2725,72.042,58.3112,0.0,-7186354100.0,58.3112,1.0
2024-10-23,3973.21,-6.6467,27.73,87.931,64.3607,0.7327,2.2381,20.4521,25.0054,71.3638,57.4563,0.0,-6586505300.0,57.4563,1.0
2024-10-24,3928.83,-7.6894,26.7142,85.5172,61.4602,0.5114,2.2378,20.8304,25.6563,72.9896,58.7896,0.0,-5820265300.0,58.7896,1.0
2024-10-25,3956.42,-7.0412,27.7,85.8621,62.589,0.5357,2.1526,21.5314,26.1523,72.5075,58.6009,0.0,-2456464400.0,58.6009,1.0
2024-10-28,3964.16,-6.8593,30.01,87.8893,62.9171,0.4988,2.0683,22.7696,27.7859,72.2673,58.9229,0.0,-4845833800.0,58.9229,1.0
2024-10-29,3924.65,-7.7876,29.58,84.7751,60.0231,0.2083,2.09,23.0722,28.8784,73.7127,60.2624,0.0,-7095642600.0,60.2624,1.5
2024-10-30,3889.45,-8.6147,30.22,83.045,57.4861,-0.1748,2.0615,23.9128,30.8317,75.7432,62.2697,5.4629,714219500.0,62.2697,1.5
2024-10-31,3891.04,-8.5773,31.98,84.4291,57.5733,-0.3754,2.2059,24.3642,31.531,79.6811,65.2361,0.0,-6441184100.0,65.2361,1.5
2024-11-01,3890.02,-8.6013,32.64,83.737,57.4918,-0.5437,2.2939,22.0495,31.9311,79.0781,64.934,16.5799,1956447700.0,64.934,1.5
2024-11-04,3944.76,-7.3151,24.34,85.8131,60.7064,0.1012,2.2461,19.2948,25.1954,77.2253,61.6163,0.5359,662412600.0,61.6163,1.5
2024-11-05,4044.57,-4.97,32.95,89.2734,65.7869,2.0853,2.2848,12.2455,23.0479,73.327,58.2433,4.324,5345440200.0,58.2433,1.0
2024-11-06,4024.28,-5.4468,24.34,88.5813,63.976,1.571,2.4256,11.0311,20.0636,74.2603,58.0013,0.0,-3774981800.0,58.0013,1.0
2024-11-07,4145.7,-2.5939,29.13,92.7083,69.4037,2.7601,2.4709,12.4704,17.9718,69.4472,54.0046,2.3851,2946290800.0,54.0046,1.0
2024-11-08,4104.05,-3.5725,27.73,92.0139,65.7444,1.8861,2.5504,14.1789,20.5968,71.2159,56.0302,0.0,-8126923900.0,56.0302,1.0
2024-11-11,4131.13,-2.9363,27.7,90.6574,66.964,1.8998,2.7098,16.0351,20.2177,71.1338,55.8589,0.0,-17400412700.0,55.8589,1.0
2024-11-12,4085.74,-4.0027,26.28,89.2734,62.9204,1.2686,2.7438,16.139,22.3206,73.4676,58.1235,0.0,-6088241700.0,58.1235,1.0
2024-11-13,4110.89,-3.4118,25.49,89.9654,64.21,1.3935,2.6118,16.4947,21.1333,71.9525,56.7067,0.0,-4760249600.0,56.7067,1.0
2024-11-14,4039.62,-5.0863,24.88,88.5813,58.0488,0.558,2.4585,15.7667,24.6602,74.404,59.4808,0.0,-573069800.0,59.4808,1.0
2024-11-15,3968.83,-6.7496,24.96,87.8893,52.6454,-0.3267,2.2673,14.0204,28.7066,76.7775,62.3562,4.559,5738960100.0,62.3562,1.5
2024-11-18,3950.38,-7.1831,26.36,86.1592,51.3049,-0.5652,2.1027,12.1464,30.937,76.7536,63.0087,11.2469,-243810000.0,63.0087,1.5
2024-11-19,3976.89,-6.5602,26.36,87.1972,53.1507,-0.2516,1.8891,11.7715,30.5539,76.2478,62.5396,0.0,-1470860500.0,62.5396,1.5
2024-11-20,3985.77,-6.3516,24.81,86.5052,53.7827,-0.1498,1.8018,11.5259,29.5841,75.8889,61.9975,0.0,-10618682400.0,61.9975,1.5
2024-11-21,3989.3,-6.2686,23.12,87.5433,54.0481,-0.1463,1.7494,11.2126,28.3903,76.084,61.7759,0.0,-5878670500.0,61.7759,1.5
2024-11-22,3865.7,-9.1727,24.19,81.3149,44.429,-1.5543,1.7347,10.1211,35.4212,81.4258,67.6244,3.6074,-3765065700.0,67.6244,1.5
2024-11-25,3848.09,-9.5865,24.32,78.5467,43.248,-1.5849,1.6747,9.3281,36.5847,82.3495,68.62,0.2393,301211700.0,68.62,1.5
2024-11-26,3840.18,-9.7723,23.98,79.5848,42.699,-1.5427,1.6193,8.6052,36.3023,82.3097,68.5075,0.0,-863984900.0,68.5075,1.5
2024-11-27,3907.04,-8.2014,24.13,82.3529,48.6347,-0.8536,1.584,8.071,32.955,79.6792,65.6619,2.5601,3212396900.0,65.6619,1.5
2024-11-28,3872.55,-9.0118,23.01,80.6228,45.9882,-1.1979,1.5549,7.6079,34.1755,81.4289,67.2529,0.0,-6147576400.0,67.2529,1.5
2024-11-29,3916.58,-7.9773,23.79,82.699,49.7477,-0.7575,1.5325,8.4251,32.4063,80.0036,65.7244,1.7937,2246230400.0,65.7244,1.5
2024-12-02,3947.63,-7.2477,24.54,84.7751,52.2707,-0.4282,1.5879,8.1165,31.3539,79.2278,64.8656,0.0,-918390000.0,64.8656,1.5
2024-12-03,3951.89,-7.1476,24.81,84.7751,52.6221,-0.3355,1.6672,6.8818,31.9606,78.4515,64.5042,0.0,-2445661600.0,64.5042,1.5
2024-12-04,3930.56,-7.6488,24.88,83.737,50.6125,-0.5134,1.7034,5.4458,34.1275,79.0979,65.6068,0.0,-5480675600.0,65.6068,1.5
2024-12-05,3921.59,-7.8595,24.04,82.699,49.7521,-0.533,1.7004,4.4083,34.7117,79.9553,66.3822,0.9579,1190300100.0,66.3822,1.5
2024-12-06,3973.14,-6.6483,23.93,85.1211,54.5358,0.1564,1.71,3.2779,32.8334,77.5964,64.1675,5.0213,6238072900.0,64.1675,1.5
2024-12-09,3966.57,-6.8027,23.9,84.7751,53.8324,0.2032,1.6738,1.4005,34.8119,78.1289,65.1338,0.0,-4940212700.0,65.1338,1.5
2024-12-10,3995.64,-6.1197,24.91,85.1211,56.5056,0.7526,1.7613,1.9201,32.8011,77.941,64.399,9.352,11620935500.0,64.399,1.5
2024-12-11,3988.83,-6.2797,24.48,85.4671,55.692,0.8985,1.7769,1.7913,32.3932,78.7926,64.8728,4.788,5985595500.0,64.8728,1.5
2024-12-12,4028.5,-5.3476,25.14,87.5433,59.3624,1.6998,1.8423,2.5651,28.5816,77.0365,62.5,1.9402,2428061900.0,62.5,1.5
2024-12-13,3933.18,-7.5872,23.51,83.737,48.8839,-0.1241,1.8888,2.6176,34.4265,81.5316,67.4001,0.2495,-8416424100.0,67.4001,1.5
2024-12-16,3911.84,-8.0886,22.01,81.6609,46.8884,-0.5024,1.8954,2.8246,34.378,82.0816,67.7705,0.0,-708610500.0,67.7705,1.5
2024-12-17,3922.03,-7.8492,22.31,82.699,47.9804,-0.2535,1.7546,2.3344,34.8643,81.6838,67.638,3.4019,4266019800.0,67.638,1.5
2024-12-18,3941.89,-7.3826,21.65,82.3529,50.1323,0.1882,1.6692,2.1084,33.3737,80.2125,66.1608,0.0,-4124986200.0,66.1608,1.5
2024-12-19,3945.46,-7.2987,22.13,81.3149,50.5285,0.3157,1.5824,1.9723,33.885,80.6477,66.6189,0.0,-1951597400.0,66.6189,1.5
2024-12-20,3927.74,-7.715,20.9,78.5467,48.4701,-0.1285,1.4708,2.9112,34.5384,82.0884,67.8234,0.0,-6305996700.0,67.8234,1.5
2024-12-23,3933.57,-7.5781,20.37,80.2768,49.2033,-0.1043,1.4343,2.3153,34.3123,81.0196,67.0074,0.0,-1913753900.0,67.0074,1.5
2024-12-24,3983.69,-6.4005,20.34,83.045,55.1159,1.1005,1.3919,2.6905,29.9157,78.4483,63.8886,2.1712,1734020000.0,63.8886,1.5
2024-12-25,3985.63,-6.3549,20.42,83.391,55.3327,1.046,1.3738,2.4535,30.4447,77.4859,63.3735,0.0,-6326107500.0,63.3735,1.5
2024-12-26,3987.48,-6.3114,19.57,83.391,55.5531,1.0475,1.3377,2.3098,30.0217,78.0734,63.6579,0.0,-2124297800.0,63.6579,1.5
2024-12-27,3981.03,-6.463,19.16,82.0069,54.5426,0.7575,1.3184,1.7788,31.2077,78.6389,64.4096,0.1914,142653400.0,64.4096,1.5
2024-12-30,3999.05,-6.0396,19.4,81.3149,56.9012,1.2167,1.2663,1.3239,30.4494,77.3135,63.2543,0.0,-2783882600.0,63.2543,1.5
2024-12-31,3934.91,-7.5466,19.09,79.2388,47.4614,-0.7684,1.2703,0.3078,38.3726,80.2283,67.6716,0.0,-6710270000.0,67.6716,1.5
2025-01-02,3820.4,-10.2371,21.49,69.2042,35.9839,-3.0432,1.2888,-0.0252,52.1079,86.477,76.1663,22.7015,7531513800.0,76.1663,1.5
2025-01-03,3775.16,-11.3,21.92,64.3599,32.6269,-2.9326,1.2853,-1.37,55.9547,88.274,78.5782,28.2752,6974097000.0,78.5782,1.5
2025-01-06,3768.97,-11.4455,22.57,64.0138,32.1845,-2.4025,1.2122,-1.7238,57.147,88.7729,79.2851,10.2272,3345190000.0,79.2851,1.5
2025-01-07,3796.11,-10.8078,19.66,65.3979,36.2653,-1.7422,1.172,-1.8926,51.1202,87.7029,76.7281,1.9434,-4751076300.0,76.7281,1.5
2025-01-08,3789.22,-10.9697,19.09,65.7439,35.6783,-1.6109,1.1496,-2.8488,51.2823,87.632,76.7271,14.431,-1934426700.0,76.7271,1.5
2025-01-09,3779.88,-11.1891,18.69,62.9758,34.8547,-1.5279,1.0935,-3.1509,52.427,88.1585,77.439,0.0,-2678190300.0,77.439,1.5
2025-01-10,3732.48,-12.3028,18.95,59.375,30.9502,-1.8442,1.0697,-3.9717,56.809,89.9817,80.0299,5.9995,-424040300.0,80.0299,2.0
2025-01-13,3722.51,-12.5371,19.74,58.6806,30.1843,-1.7018,1.0516,-3.5736,57.3665,90.1222,80.2955,13.9533,6346076500.0,80.2955,2.0
2025-01-14,3820.54,-10.2338,20.5,66.6667,44.6805,-0.6025,1.1012,-2.9751,47.7375,86.9665,75.1978,13.6,3189719700.0,75.1978,1.5
2025-01-15,3796.03,-10.8097,19.78,65.2778,42.3148,-0.7871,1.0891,-2.5742,48.2391,88.0862,76.1321,0.0,-3355573600.0,76.1321,1.5
2025-01-16,3800.38,-10.7075,20.17,66.3194,42.8927,-0.6692,1.1172,-2.5799,47.6953,87.5265,75.5771,3.3482,853908800.0,75.5771,1.5
2025-01-17,3812.34,-10.4264,20.61,67.3611,44.5379,-0.4799,1.1131,-2.9784,47.3159,86.9771,75.0787,0.3647,154784900.0,75.0787,1.5
2025-01-20,3829.68,-10.019,20.02,67.474,46.9253,-0.2461,1.1516,-3.1672,45.5494,86.6192,74.2983,1.5318,646150500.0,74.2983,1.5
2025-01-21,3832.61,-9.9502,19.5,65.7439,47.3378,-0.1631,1.122,-2.784,45.0622,87.1277,74.5081,0.0,-3601672800.0,74.5081,1.5
2025-01-22,3797.02,-10.7864,19.53,63.3218,42.9692,-0.4791,1.1101,-2.9521,47.955,88.6224,76.4222,0.0,-2426185200.0,76.4222,1.5
2025-01-23,3803.74,-10.6285,20.02,61.9377,44.0197,-0.3197,1.1226,-3.1771,48.385,87.5365,75.7911,5.7623,2117019500.0,75.7911,1.5
2025-01-24,3832.86,-9.9443,19.58,66.436,48.4508,0.1657,1.1364,-3.8353,44.8034,86.8225,74.2168,17.8891,6590620800.0,74.2168,1.5
2025-01-27,3817.08,-10.3151,18.41,66.782,46.3115,0.0675,1.1222,-5.4604,45.9539,87.221,74.8409,11.4026,-6726905200.0,74.8409,1.5
2025-02-05,3795.08,-10.832,19.19,62.2837,43.4323,-0.1855,1.1353,-4.5625,48.4993,88.892,76.7742,0.0,-3945112800.0,76.7742,1.5
2025-02-06,3842.83,-9.7101,19.11,66.436,50.6097,1.4533,1.2054,-2.9724,39.2031,87.4014,72.9419,5.7521,2446446500.0,72.9419,1.5
2025-02-07,3892.7,-8.5383,19.24,70.5882,56.7779,2.4727,1.3119,-2.0063,31.1347,85.4462,69.1528,2.1837,466026500.0,69.1528,1.5
2025-02-10,3901.06,-8.3419,19.85,71.2803,57.7309,2.2106,1.4001,-0.0098,29.9566,84.6706,68.2564,0.0,-9989238500.0,68.2564,1.5
2025-02-11,3883.14,-8.763,17.04,69.2042,54.9348,1.5736,1.4906,0.7697,29.252,84.9695,68.2543,0.0,-5443222800.0,68.2543,1.5
2025-02-12,3919.86,-7.9002,19.13,69.8962,59.2862,2.0182,1.5559,1.1511,27.9743,83.2745,66.6845,0.0,-2837304700.0,66.6845,1.5
2025-02-13,3905.14,-8.246,18.33,69.2042,56.9138,1.5185,1.6016,1.3511,29.1147,83.8036,67.3969,0.0,-1823203400.0,67.3969,1.5
2025-02-14,3939.01,-7.4502,18.17,69.5502,60.8008,1.8604,1.5524,1.4077,26.9846,82.0728,65.5463,7.2218,2765485900.0,65.5463,1.5
2025-02-17,3947.4,-7.2531,18.99,69.5502,61.722,1.8141,1.5842,2.7937,26.2596,81.193,64.713,0.0,-10533349200.0,64.713,1.5
2025-02-18,3912.78,-8.0665,18.51,67.474,55.8858,1.1489,1.6078,2.4567,30.0702,82.1637,66.5357,7.7988,-426813100.0,66.5357,1.5
2025-02-19,3940.16,-7.4232,18.16,67.474,59.1737,1.4901,1.6096,2.3644,27.9122,81.9413,65.7326,0.0,-1930806000.0,65.7326,1.5
2025-02-20,3928.9,-7.6878,17.63,67.474,57.2829,1.1595,1.5926,2.6388,28.6895,82.1094,66.0834,0.0,-6095069100.0,66.0834,1.5
2025-02-21,3978.44,-6.5238,18.33,67.128,62.8999,1.817,1.6688,2.9108,25.4366,79.8153,63.5017,0.0,-3748868400.0,63.5017,1.5
2025-02-24,3969.72,-6.7287,18.03,69.0972,61.3702,1.4826,1.6859,3.9484,24.9668,79.9461,63.4523,0.0,-9241275600.0,63.4523,1.5
2025-02-25,3925.65,-7.7642,17.57,66.6667,54.1965,0.6503,1.697,4.2663,28.9247,82.5508,66.463,0.0,-3504641400.0,66.463,1.5
2025-02-26,3959.94,-6.9585,18.17,69.4444,58.2826,1.1255,1.7291,4.7412,25.9585,81.3155,64.7084,0.0,-6423362500.0,64.7084,1.5
